ICD9,CCS
'E9176',Residual codes; unclassified; all E codes [259. and 260.]
'E9177',Residual codes; unclassified; all E codes [259. and 260.]
'E9178',Residual codes; unclassified; all E codes [259. and 260.]
'E9179',Residual codes; unclassified; all E codes [259. and 260.]
'E918 ',Residual codes; unclassified; all E codes [259. and 260.]
'E9190',Residual codes; unclassified; all E codes [259. and 260.]
'E9191',Residual codes; unclassified; all E codes [259. and 260.]
'E9192',Residual codes; unclassified; all E codes [259. and 260.]
'E9193',Residual codes; unclassified; all E codes [259. and 260.]
'E9194',Residual codes; unclassified; all E codes [259. and 260.]
'E9195',Residual codes; unclassified; all E codes [259. and 260.]
'E9196',Residual codes; unclassified; all E codes [259. and 260.]
'E9197',Residual codes; unclassified; all E codes [259. and 260.]
'E9198',Residual codes; unclassified; all E codes [259. and 260.]
'E9199',Residual codes; unclassified; all E codes [259. and 260.]
'E9200',Residual codes; unclassified; all E codes [259. and 260.]
'E9201',Residual codes; unclassified; all E codes [259. and 260.]
'E9202',Residual codes; unclassified; all E codes [259. and 260.]
'E9203',Residual codes; unclassified; all E codes [259. and 260.]
'E9204',Residual codes; unclassified; all E codes [259. and 260.]
'E9205',Residual codes; unclassified; all E codes [259. and 260.]
'E9208',Residual codes; unclassified; all E codes [259. and 260.]
'E9209',Residual codes; unclassified; all E codes [259. and 260.]
'E9210',Residual codes; unclassified; all E codes [259. and 260.]
'E9211',Residual codes; unclassified; all E codes [259. and 260.]
'E9218',Residual codes; unclassified; all E codes [259. and 260.]
'E9219',Residual codes; unclassified; all E codes [259. and 260.]
'E9220',Residual codes; unclassified; all E codes [259. and 260.]
'E9221',Residual codes; unclassified; all E codes [259. and 260.]
'E9222',Residual codes; unclassified; all E codes [259. and 260.]
'E9223',Residual codes; unclassified; all E codes [259. and 260.]
'E9224',Residual codes; unclassified; all E codes [259. and 260.]
'E9225',Residual codes; unclassified; all E codes [259. and 260.]
'E9228',Residual codes; unclassified; all E codes [259. and 260.]
'E9229',Residual codes; unclassified; all E codes [259. and 260.]
'E9230',Residual codes; unclassified; all E codes [259. and 260.]
'E9231',Residual codes; unclassified; all E codes [259. and 260.]
'E9232',Residual codes; unclassified; all E codes [259. and 260.]
'E9238',Residual codes; unclassified; all E codes [259. and 260.]
'E9239',Residual codes; unclassified; all E codes [259. and 260.]
'E9240',Residual codes; unclassified; all E codes [259. and 260.]
'E9241',Residual codes; unclassified; all E codes [259. and 260.]
'E9242',Residual codes; unclassified; all E codes [259. and 260.]
'E9248',Residual codes; unclassified; all E codes [259. and 260.]
'E9249',Residual codes; unclassified; all E codes [259. and 260.]
'E9250',Residual codes; unclassified; all E codes [259. and 260.]
'E9251',Residual codes; unclassified; all E codes [259. and 260.]
'E9252',Residual codes; unclassified; all E codes [259. and 260.]
'E9258',Residual codes; unclassified; all E codes [259. and 260.]
'E9259',Residual codes; unclassified; all E codes [259. and 260.]
'E9260',Residual codes; unclassified; all E codes [259. and 260.]
'E9261',Residual codes; unclassified; all E codes [259. and 260.]
'E9262',Residual codes; unclassified; all E codes [259. and 260.]
'E9263',Residual codes; unclassified; all E codes [259. and 260.]
'E9264',Residual codes; unclassified; all E codes [259. and 260.]
'E9265',Residual codes; unclassified; all E codes [259. and 260.]
'E9268',Residual codes; unclassified; all E codes [259. and 260.]
'E9269',Residual codes; unclassified; all E codes [259. and 260.]
'E927 ',Residual codes; unclassified; all E codes [259. and 260.]
'E9270',Residual codes; unclassified; all E codes [259. and 260.]
'E9271',Residual codes; unclassified; all E codes [259. and 260.]
'E9272',Residual codes; unclassified; all E codes [259. and 260.]
'E9273',Residual codes; unclassified; all E codes [259. and 260.]
'E9274',Residual codes; unclassified; all E codes [259. and 260.]
'E9278',Residual codes; unclassified; all E codes [259. and 260.]
'E9279',Residual codes; unclassified; all E codes [259. and 260.]
'E9280',Residual codes; unclassified; all E codes [259. and 260.]
'E9281',Residual codes; unclassified; all E codes [259. and 260.]
'E9282',Residual codes; unclassified; all E codes [259. and 260.]
'E9283',Residual codes; unclassified; all E codes [259. and 260.]
'E9284',Residual codes; unclassified; all E codes [259. and 260.]
'E9285',Residual codes; unclassified; all E codes [259. and 260.]
'E9286',Residual codes; unclassified; all E codes [259. and 260.]
'E9287',Residual codes; unclassified; all E codes [259. and 260.]
'E9288',Residual codes; unclassified; all E codes [259. and 260.]
'E9289',Residual codes; unclassified; all E codes [259. and 260.]
'E9290',Residual codes; unclassified; all E codes [259. and 260.]
'E9291',Residual codes; unclassified; all E codes [259. and 260.]
'E9292',Residual codes; unclassified; all E codes [259. and 260.]
'E9293',Residual codes; unclassified; all E codes [259. and 260.]
'E9294',Residual codes; unclassified; all E codes [259. and 260.]
'E9295',Residual codes; unclassified; all E codes [259. and 260.]
'E9298',Residual codes; unclassified; all E codes [259. and 260.]
'E9299',Residual codes; unclassified; all E codes [259. and 260.]
'E9300',Residual codes; unclassified; all E codes [259. and 260.]
'E9301',Residual codes; unclassified; all E codes [259. and 260.]
'E9302',Residual codes; unclassified; all E codes [259. and 260.]
'E9303',Residual codes; unclassified; all E codes [259. and 260.]
'E9304',Residual codes; unclassified; all E codes [259. and 260.]
'E9305',Residual codes; unclassified; all E codes [259. and 260.]
'E9306',Residual codes; unclassified; all E codes [259. and 260.]
'E9307',Residual codes; unclassified; all E codes [259. and 260.]
'E9308',Residual codes; unclassified; all E codes [259. and 260.]
'E9309',Residual codes; unclassified; all E codes [259. and 260.]
'E9310',Residual codes; unclassified; all E codes [259. and 260.]
'E9311',Residual codes; unclassified; all E codes [259. and 260.]
'E9312',Residual codes; unclassified; all E codes [259. and 260.]
'E9313',Residual codes; unclassified; all E codes [259. and 260.]
'E9314',Residual codes; unclassified; all E codes [259. and 260.]
'E9315',Residual codes; unclassified; all E codes [259. and 260.]
'E9316',Residual codes; unclassified; all E codes [259. and 260.]
'E9317',Residual codes; unclassified; all E codes [259. and 260.]
'E9318',Residual codes; unclassified; all E codes [259. and 260.]
'E9319',Residual codes; unclassified; all E codes [259. and 260.]
'E9320',Residual codes; unclassified; all E codes [259. and 260.]
'E9321',Residual codes; unclassified; all E codes [259. and 260.]
'E9322',Residual codes; unclassified; all E codes [259. and 260.]
'E9323',Residual codes; unclassified; all E codes [259. and 260.]
'E9324',Residual codes; unclassified; all E codes [259. and 260.]
'E9325',Residual codes; unclassified; all E codes [259. and 260.]
'E9326',Residual codes; unclassified; all E codes [259. and 260.]
'E9327',Residual codes; unclassified; all E codes [259. and 260.]
'E9328',Residual codes; unclassified; all E codes [259. and 260.]
'E9329',Residual codes; unclassified; all E codes [259. and 260.]
'E9330',Residual codes; unclassified; all E codes [259. and 260.]
'E9331',Residual codes; unclassified; all E codes [259. and 260.]
'E9332',Residual codes; unclassified; all E codes [259. and 260.]
'E9333',Residual codes; unclassified; all E codes [259. and 260.]
'E9334',Residual codes; unclassified; all E codes [259. and 260.]
'E9335',Residual codes; unclassified; all E codes [259. and 260.]
'E9336',Residual codes; unclassified; all E codes [259. and 260.]
'E9337',Residual codes; unclassified; all E codes [259. and 260.]
'E9338',Residual codes; unclassified; all E codes [259. and 260.]
'E9339',Residual codes; unclassified; all E codes [259. and 260.]
'E9340',Residual codes; unclassified; all E codes [259. and 260.]
'E9341',Residual codes; unclassified; all E codes [259. and 260.]
'E9342',Residual codes; unclassified; all E codes [259. and 260.]
'E9343',Residual codes; unclassified; all E codes [259. and 260.]
'E9344',Residual codes; unclassified; all E codes [259. and 260.]
'E9345',Residual codes; unclassified; all E codes [259. and 260.]
'E9346',Residual codes; unclassified; all E codes [259. and 260.]
'E9347',Residual codes; unclassified; all E codes [259. and 260.]
'E9348',Residual codes; unclassified; all E codes [259. and 260.]
'E9349',Residual codes; unclassified; all E codes [259. and 260.]
'E9350',Residual codes; unclassified; all E codes [259. and 260.]
'E9351',Residual codes; unclassified; all E codes [259. and 260.]
'E9352',Residual codes; unclassified; all E codes [259. and 260.]
'E9353',Residual codes; unclassified; all E codes [259. and 260.]
'E9354',Residual codes; unclassified; all E codes [259. and 260.]
'E9355',Residual codes; unclassified; all E codes [259. and 260.]
'E9356',Residual codes; unclassified; all E codes [259. and 260.]
'E9357',Residual codes; unclassified; all E codes [259. and 260.]
'E9358',Residual codes; unclassified; all E codes [259. and 260.]
'E9359',Residual codes; unclassified; all E codes [259. and 260.]
'E9360',Residual codes; unclassified; all E codes [259. and 260.]
'E9361',Residual codes; unclassified; all E codes [259. and 260.]
'E9362',Residual codes; unclassified; all E codes [259. and 260.]
'E9363',Residual codes; unclassified; all E codes [259. and 260.]
'E9364',Residual codes; unclassified; all E codes [259. and 260.]
'E9370',Residual codes; unclassified; all E codes [259. and 260.]
'E9371',Residual codes; unclassified; all E codes [259. and 260.]
'E9372',Residual codes; unclassified; all E codes [259. and 260.]
'E9373',Residual codes; unclassified; all E codes [259. and 260.]
'E9374',Residual codes; unclassified; all E codes [259. and 260.]
'E9375',Residual codes; unclassified; all E codes [259. and 260.]
'E9376',Residual codes; unclassified; all E codes [259. and 260.]
'E9378',Residual codes; unclassified; all E codes [259. and 260.]
'E9379',Residual codes; unclassified; all E codes [259. and 260.]
'E9380',Residual codes; unclassified; all E codes [259. and 260.]
'E9381',Residual codes; unclassified; all E codes [259. and 260.]
'E9382',Residual codes; unclassified; all E codes [259. and 260.]
'E9383',Residual codes; unclassified; all E codes [259. and 260.]
'E9384',Residual codes; unclassified; all E codes [259. and 260.]
'E9385',Residual codes; unclassified; all E codes [259. and 260.]
'E9386',Residual codes; unclassified; all E codes [259. and 260.]
'E9387',Residual codes; unclassified; all E codes [259. and 260.]
'E9389',Residual codes; unclassified; all E codes [259. and 260.]
'E9390',Residual codes; unclassified; all E codes [259. and 260.]
'E9391',Residual codes; unclassified; all E codes [259. and 260.]
'E9392',Residual codes; unclassified; all E codes [259. and 260.]
'E9393',Residual codes; unclassified; all E codes [259. and 260.]
'E9394',Residual codes; unclassified; all E codes [259. and 260.]
'E9395',Residual codes; unclassified; all E codes [259. and 260.]
'E9396',Residual codes; unclassified; all E codes [259. and 260.]
'E9397',Residual codes; unclassified; all E codes [259. and 260.]
'E9398',Residual codes; unclassified; all E codes [259. and 260.]
'E9399',Residual codes; unclassified; all E codes [259. and 260.]
'E9400',Residual codes; unclassified; all E codes [259. and 260.]
'E9401',Residual codes; unclassified; all E codes [259. and 260.]
'E9408',Residual codes; unclassified; all E codes [259. and 260.]
'E9409',Residual codes; unclassified; all E codes [259. and 260.]
'E9410',Residual codes; unclassified; all E codes [259. and 260.]
'E9411',Residual codes; unclassified; all E codes [259. and 260.]
'E9412',Residual codes; unclassified; all E codes [259. and 260.]
'E9413',Residual codes; unclassified; all E codes [259. and 260.]
'E9419',Residual codes; unclassified; all E codes [259. and 260.]
'E9420',Residual codes; unclassified; all E codes [259. and 260.]
'E9421',Residual codes; unclassified; all E codes [259. and 260.]
'E9422',Residual codes; unclassified; all E codes [259. and 260.]
'E9423',Residual codes; unclassified; all E codes [259. and 260.]
'E9424',Residual codes; unclassified; all E codes [259. and 260.]
